accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001209191-21-067345,2021-12-01,4,,,,33296,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-067065,2021-11-29,4,,,,9923,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001104659-21-143238,2021-11-23,4,001-40806,211441053,,35848,0,0,xslF345X03/tm2133862-2_4seq1.xml,OWNERSHIP DOCUMENT
0001209191-21-066306,2021-11-23,4,,,,9915,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001104659-21-141456,2021-11-18,4,001-40806,211426121,,61892,0,0,xslF345X03/tm2133480-1_4seq1.xml,OWNERSHIP DOCUMENT
0001209191-21-065368,2021-11-17,4,,,,27298,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-065334,2021-11-17,4,,,,39966,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-065326,2021-11-17,4,,,,39501,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064844,2021-11-16,4,,,,34501,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064800,2021-11-16,4,,,,52959,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064594,2021-11-15,4,,,,40095,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064586,2021-11-15,4,,,,57478,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064576,2021-11-15,4,,,,54728,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064082,2021-11-12,4,,,,39754,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064080,2021-11-12,4,,,,57224,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064076,2021-11-12,4,,,,57932,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064073,2021-11-12,4,,,,52876,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-064009,2021-11-10,4,,,,55368,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-063774,2021-11-09,4,,,,48786,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-063755,2021-11-09,4,,,,52894,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-063711,2021-11-09,4,,,,55516,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-063509,2021-11-08,4,,,,41113,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-063501,2021-11-08,4,,,,33808,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-063479,2021-11-08,4,,,,47842,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-062790,2021-11-03,4,,,,21302,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-062568,2021-11-02,4,,,,7189,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-062277,2021-11-01,4,,,,8558,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-061718,2021-10-26,4,,,,9954,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-061241,2021-10-21,4,,,,20016,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-061225,2021-10-21,4,,,,56732,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-061223,2021-10-21,4,,,,56670,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-061214,2021-10-20,4,,,,31178,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-061211,2021-10-20,4,,,,35582,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-060805,2021-10-18,4,,,,44711,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-060796,2021-10-18,4,,,,51161,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-060521,2021-10-15,4,,,,47209,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-060519,2021-10-15,4,,,,44703,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-060485,2021-10-14,4,,,,55914,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-060478,2021-10-14,4,,,,54640,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-060288,2021-10-12,4,,,,55455,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-060267,2021-10-12,4,,,,56671,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-060143,2021-10-08,4,,,,47032,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-059867,2021-10-06,4,,,,29217,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-059856,2021-10-06,4,,,,7485,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-058613,2021-10-01,4,,,,8580,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-058589,2021-10-01,4,,,,10025,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057992,2021-09-28,4,,,,13442,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057986,2021-09-28,4,,,,9955,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057973,2021-09-28,4,,,,14403,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057971,2021-09-28,4,,,,14271,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057967,2021-09-28,4,,,,13582,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057962,2021-09-28,4,,,,11646,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057750,2021-09-27,4,,,,31205,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057746,2021-09-27,4,,,,36258,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057620,2021-09-24,4,001-40806,211277849,,42141,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057610,2021-09-24,4,,,,12746,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057588,2021-09-24,4,,,,56721,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057584,2021-09-24,4,,,,53893,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057216,2021-09-22,4,,,,50325,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-057214,2021-09-22,4,,,,55171,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-056248,2021-09-15,4,,,,32070,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-055760,2021-09-13,4,,,,36556,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-055742,2021-09-13,4,,,,38414,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-055415,2021-09-10,4,,,,39824,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-055413,2021-09-10,4,,,,46749,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-055235,2021-09-08,4,,,,32695,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-055228,2021-09-08,4,,,,32609,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-055190,2021-09-08,4,,,,50378,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-054608,2021-09-02,4,,,,26704,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-054602,2021-09-02,4,,,,7209,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-054600,2021-09-02,4,,,,8579,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-053898,2021-08-30,4,,,,10193,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-053583,2021-08-27,4,,,,9975,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-053064,2021-08-23,4,,,,54920,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-053062,2021-08-23,4,,,,47045,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-052934,2021-08-23,4,,,,52103,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-052913,2021-08-23,4,,,,58509,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-052638,2021-08-19,4,,,,46798,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-052621,2021-08-19,4,,,,47903,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-052493,2021-08-19,4,,,,33568,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-051005,2021-08-11,4,,,,45026,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-051002,2021-08-11,4,,,,41849,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-050800,2021-08-11,4,,,,38530,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-050792,2021-08-11,4,,,,45029,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-050672,2021-08-10,4,,,,55365,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-050540,2021-08-10,4,,,,53147,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-050532,2021-08-10,4,,,,49541,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-049718,2021-08-04,4,,,,25902,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-049412,2021-08-03,4,,,,7209,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001628280-21-015226,2021-08-02,4,001-40653,211137724,,36255,0,0,xslF345X03/wf-form4_162795559240788.xml,FORM 4
0001209191-21-049108,2021-08-02,4,,,,8579,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-049095,2021-08-02,4,,,,33479,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-049068,2021-08-02,4,,,,37655,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-048785,2021-07-30,4,,,,33727,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-048781,2021-07-30,4,,,,55487,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-048778,2021-07-30,4,,,,58258,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-048555,2021-07-29,4,,,,30518,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-048548,2021-07-29,4,,,,56745,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-048534,2021-07-29,4,,,,33994,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-048528,2021-07-29,4,,,,58262,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-048409,2021-07-28,4,,,,9975,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-047626,2021-07-21,4,,,,22590,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046367,2021-07-12,4,,,,54897,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046317,2021-07-12,4,,,,49084,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046262,2021-07-09,4,,,,34845,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046260,2021-07-09,4,,,,28105,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046115,2021-07-09,4,,,,8147,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046113,2021-07-09,4,,,,12925,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046111,2021-07-09,4,,,,8941,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046106,2021-07-09,4,,,,9415,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046104,2021-07-09,4,,,,10222,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046102,2021-07-09,4,,,,9767,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046100,2021-07-09,4,,,,11949,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046098,2021-07-09,4,,,,7411,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046037,2021-07-08,4,,,,45967,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-046036,2021-07-08,4,,,,54416,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-045983,2021-07-08,4,,,,28132,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-045970,2021-07-08,4,,,,20823,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-045484,2021-07-06,4,,,,8503,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-044457,2021-07-01,4,,,,8600,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-044441,2021-07-01,4,,,,7211,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-044277,2021-07-01,4,,,,7460,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-044246,2021-07-01,4,,,,26970,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-043596,2021-06-29,4,,,,13404,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-043581,2021-06-28,4,,,,9976,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-043579,2021-06-28,4,,,,12713,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-043577,2021-06-28,4,,,,12868,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-043562,2021-06-28,4,,,,12013,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-043544,2021-06-28,4,,,,11645,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-041282,2021-06-17,4,,,,21058,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-039878,2021-06-11,4,,,,31691,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-039873,2021-06-11,4,,,,33071,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-039697,2021-06-10,4,,,,38841,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-039695,2021-06-10,4,,,,43755,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-039279,2021-06-09,4,,,,42207,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-039274,2021-06-09,4,,,,41222,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-039251,2021-06-09,4,,,,40611,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-039248,2021-06-09,4,,,,41981,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-038789,2021-06-07,4,,,,27646,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-038465,2021-06-04,4,,,,42922,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-038461,2021-06-04,4,,,,45793,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-038081,2021-06-03,4,,,,44008,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-037988,2021-06-03,4,,,,38554,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-037391,2021-06-02,4,,,,7187,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-037375,2021-06-02,4,,,,29468,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-036953,2021-06-01,4,,,,7535,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-036921,2021-06-01,4,,,,8598,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-036124,2021-05-26,4,,,,9954,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-034622,2021-05-20,4,,,,26144,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-033355,2021-05-17,4,,,,49538,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-033112,2021-05-17,4,,,,51138,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-032542,2021-05-13,4,,,,27042,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-032524,2021-05-13,4,,,,54722,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-032490,2021-05-13,4,,,,58011,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-032416,2021-05-13,4,,,,50364,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-032284,2021-05-13,4,,,,58215,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-032243,2021-05-12,4,,,,12577,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-032236,2021-05-12,4,,,,53689,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-032081,2021-05-12,4,,,,51046,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-031910,2021-05-11,4,,,,49005,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-031828,2021-05-11,4,,,,53354,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-031396,2021-05-10,4,,,,42122,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-031267,2021-05-10,4,,,,40951,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-031056,2021-05-07,4,,,,30274,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-030980,2021-05-07,4,,,,7205,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-030665,2021-05-06,4,,,,25905,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-029903,2021-05-04,4,,,,7208,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-029504,2021-05-03,4,,,,8599,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-029474,2021-05-03,4,,,,7324,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-028784,2021-04-28,4,,,,9976,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
