accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001018724-19-000029,2019-02-20,4,,,,17843,0,0,xslF345X03/wf-form4_155070404028062.xml,FORM 4
0001018724-19-000028,2019-02-20,4,,,,22872,0,0,xslF345X03/wf-form4_155070400076828.xml,FORM 4
0001018724-19-000027,2019-02-20,4,,,,6995,0,0,xslF345X03/wf-form4_155070396274208.xml,FORM 4
0001018724-19-000026,2019-02-20,4,,,,18705,0,0,xslF345X03/wf-form4_155070392679360.xml,FORM 4
0001018724-19-000025,2019-02-20,4,,,,6867,0,0,xslF345X03/wf-form4_155070388595525.xml,FORM 4
0000899243-19-004291,2019-02-20,4,,,,16850,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-19-003371,2019-02-12,4,,,,4634,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001018724-19-000017,2019-02-08,4,,,,6237,0,0,xslF345X03/wf-form4_154966552277581.xml,FORM 4
0001018724-19-000014,2019-02-04,4,,,,5609,0,0,xslF345X03/wf-form4_154931921000629.xml,FORM 4
0001018724-19-000013,2019-02-04,4,,,,5533,0,0,xslF345X03/wf-form4_154931831971487.xml,FORM 4
0001018724-18-000200,2018-11-30,4,,,,4709,0,0,xslF345X03/wf-form4_154361284108774.xml,FORM 4
0001018724-18-000197,2018-11-21,4,,,,20167,0,0,xslF345X03/wf-form4_154283587114063.xml,FORM 4
0001018724-18-000196,2018-11-21,4,,,,26835,0,0,xslF345X03/wf-form4_154283584695933.xml,FORM 4
0001018724-18-000193,2018-11-19,4,,,,35963,0,0,xslF345X03/wf-form4_154266578066067.xml,FORM 4
0001018724-18-000192,2018-11-19,4,,,,33798,0,0,xslF345X03/wf-form4_154266575776270.xml,FORM 4
0001018724-18-000191,2018-11-19,4,,,,18273,0,0,xslF345X03/wf-form4_154266572990049.xml,FORM 4
0001018724-18-000190,2018-11-19,4,,,,17846,0,0,xslF345X03/wf-form4_154266570851100.xml,FORM 4
0001018724-18-000189,2018-11-19,4,,,,33836,0,0,xslF345X03/wf-form4_154266567738007.xml,FORM 4
0001018724-18-000188,2018-11-19,4,,,,18706,0,0,xslF345X03/wf-form4_154266565120613.xml,FORM 4
0001018724-18-000187,2018-11-19,4,,,,13628,0,0,xslF345X03/wf-form4_154266562898148.xml,FORM 4
0001018724-18-000186,2018-11-19,4,,,,6883,0,0,xslF345X03/wf-form4_154266560780547.xml,FORM 4
0001018724-18-000185,2018-11-19,4,,,,6918,0,0,xslF345X03/wf-form4_154266558479184.xml,FORM 4
0001018724-18-000184,2018-11-19,4,,,,6908,0,0,xslF345X03/wf-form4_154266556367105.xml,FORM 4
0001018724-18-000183,2018-11-19,4,,,,6857,0,0,xslF345X03/wf-form4_154266553931984.xml,FORM 4
0001018724-18-000171,2018-11-16,4,,,,6239,0,0,xslF345X03/wf-form4_154240418955380.xml,FORM 4
0001018724-18-000169,2018-11-06,4,,,,6217,0,0,xslF345X03/wf-form4_154154770824370.xml,FORM 4
0001018724-18-000167,2018-10-31,4,,,,12897,0,0,xslF345X03/wf-form4_154103396644504.xml,FORM 4
0001018724-18-000166,2018-10-31,4,,,,52903,0,0,xslF345X03/wf-form4_154103378095930.xml,FORM 4
0001018724-18-000165,2018-10-31,4,,,,10832,0,0,xslF345X03/wf-form4_154103354870193.xml,FORM 4
0001018724-18-000153,2018-09-14,4,,,,22202,0,0,xslF345X03/wf-form4_153695569924509.xml,FORM 4
0001018724-18-000151,2018-09-10,4,,,,23991,0,0,xslF345X03/wf-form4_153661118024689.xml,FORM 4
0001018724-18-000149,2018-09-07,4,,,,28374,0,0,xslF345X03/wf-form4_153635159791371.xml,FORM 4
0001018724-18-000147,2018-08-31,4,,,,6090,0,0,xslF345X03/wf-form4_153574610429561.xml,FORM 4
0001018724-18-000142,2018-08-23,4,,,,18371,0,0,xslF345X03/wf-form4_153505531379211.xml,FORM 4
0001018724-18-000138,2018-08-22,4,,,,18375,0,0,xslF345X03/wf-form4_153496893061088.xml,FORM 4
0001018724-18-000136,2018-08-17,4,,,,33105,0,0,xslF345X03/wf-form4_153453967165918.xml,FORM 4
0001018724-18-000135,2018-08-17,4,,,,30944,0,0,xslF345X03/wf-form4_153453949526379.xml,FORM 4
0001018724-18-000134,2018-08-17,4,,,,18273,0,0,xslF345X03/wf-form4_153453930015388.xml,FORM 4
0001018724-18-000133,2018-08-17,4,,,,17846,0,0,xslF345X03/wf-form4_153453916611660.xml,FORM 4
0001018724-18-000132,2018-08-17,4,,,,32414,0,0,xslF345X03/wf-form4_153453895439822.xml,FORM 4
0001018724-18-000131,2018-08-17,4,,,,17522,0,0,xslF345X03/wf-form4_153453871630616.xml,FORM 4
0001018724-18-000130,2018-08-17,4,,,,13081,0,0,xslF345X03/wf-form4_153453849719302.xml,FORM 4
0001018724-18-000120,2018-08-16,4,,,,4704,0,0,xslF345X03/wf-form4_153445071210336.xml,FORM 4
0001018724-18-000118,2018-08-08,4,,,,4548,0,0,xslF345X03/wf-form4_153375937519216.xml,FORM 4
0001018724-18-000116,2018-08-06,4,,,,6211,0,0,xslF345X03/wf-form4_153358678189003.xml,FORM 4
0001018724-18-000115,2018-08-06,4,,,,6238,0,0,xslF345X03/wf-form4_153358663366356.xml,FORM 4
0001018724-18-000112,2018-08-03,4,,,,11201,0,0,xslF345X03/wf-form4_153332744153282.xml,FORM 4
0001018724-18-000100,2018-05-23,4,,,,13742,0,0,xslF345X03/wf-form4_152710681934440.xml,FORM 4
0001018724-18-000098,2018-05-22,4,,,,16343,0,0,xslF345X03/wf-form4_152702007778038.xml,FORM 4
0001018724-18-000096,2018-05-17,4,,,,27396,0,0,xslF345X03/wf-form4_152659240576470.xml,FORM 4
0001018724-18-000095,2018-05-17,4,,,,25477,0,0,xslF345X03/wf-form4_152659219233542.xml,FORM 4
0001018724-18-000094,2018-05-17,4,,,,18272,0,0,xslF345X03/wf-form4_152659206479432.xml,FORM 4
0001018724-18-000093,2018-05-17,4,,,,17845,0,0,xslF345X03/wf-form4_152659193983628.xml,FORM 4
0001018724-18-000092,2018-05-17,4,,,,29066,0,0,xslF345X03/wf-form4_152659179496873.xml,FORM 4
0001018724-18-000091,2018-05-17,4,,,,20131,0,0,xslF345X03/wf-form4_152659166198542.xml,FORM 4
0001018724-18-000090,2018-05-17,4,,,,6806,0,0,xslF345X03/wf-form4_152659152000035.xml,FORM 4
0001018724-18-000082,2018-05-08,4,,,,9918,0,0,xslF345X03/wf-form4_152581083784080.xml,FORM 4
0001018724-18-000080,2018-05-04,4,,,,4705,0,0,xslF345X03/wf-form4_152546475733229.xml,FORM 4
0001018724-18-000078,2018-05-03,4,,,,4571,0,0,xslF345X03/wf-form4_152539238498746.xml,FORM 4
0001018724-18-000077,2018-05-03,4,,,,9460,0,0,xslF345X03/wf-form4_152539231815316.xml,FORM 4
0001018724-18-000068,2018-04-03,4,,,,7926,0,0,xslF345X03/wf-form4_152279432703918.xml,FORM 4
0001018724-18-000067,2018-04-03,4,,,,7925,0,0,xslF345X03/wf-form4_152279420876665.xml,FORM 4
0001018724-18-000066,2018-04-03,4,,,,5584,0,0,xslF345X03/wf-form4_152279411284051.xml,FORM 4
0001018724-18-000065,2018-04-03,4,,,,5592,0,0,xslF345X03/wf-form4_152279400718071.xml,FORM 4
0001018724-18-000064,2018-04-03,4,,,,5582,0,0,xslF345X03/wf-form4_152279389858634.xml,FORM 4
0001018724-18-000063,2018-04-03,4,,,,5599,0,0,xslF345X03/wf-form4_152279377195199.xml,FORM 4
0001018724-18-000056,2018-03-22,4,,,,15804,0,0,xslF345X03/wf-form4_152174965722990.xml,FORM 4
0001018724-18-000054,2018-03-09,4,,,,8127,0,0,xslF345X03/wf-form4_152063114687283.xml,FORM 4
0001018724-18-000053,2018-03-09,4,,,,9166,0,0,xslF345X03/wf-form4_152063103462283.xml,FORM 4
0001018724-18-000050,2018-03-08,4,,,,5446,0,0,xslF345X03/wf-form4_152054554690859.xml,FORM 4
0001018724-18-000048,2018-03-01,4,,,,8330,0,0,xslF345X03/wf-form4_151994208997238.xml,FORM 4
0001018724-18-000047,2018-03-01,4,,,,18084,0,0,xslF345X03/wf-form4_151994200716343.xml,FORM 4
0001018724-18-000046,2018-03-01,4,,,,4703,0,0,xslF345X03/wf-form4_151994179655116.xml,FORM 4
0001018724-18-000042,2018-02-26,4,,,,20410,0,0,xslF345X03/wf-form4_151968035881218.xml,FORM 4
0001018724-18-000041,2018-02-26,4,,,,22445,0,0,xslF345X03/wf-form4_151968029550681.xml,FORM 4
0001018724-18-000038,2018-02-22,4,,,,4510,0,0,xslF345X03/wf-form4_151934399133050.xml,FORM 4
0001018724-18-000036,2018-02-21,4,,,,6085,0,0,xslF345X03/wf-form4_151925079847769.xml,FORM 4
0001018724-18-000034,2018-02-20,4,,,,18868,0,0,xslF345X03/wf-form4_151916922315595.xml,FORM 4
0001018724-18-000033,2018-02-20,4,,,,33040,0,0,xslF345X03/wf-form4_151916891745686.xml,FORM 4
0001018724-18-000032,2018-02-20,4,,,,41449,0,0,xslF345X03/wf-form4_151916880209399.xml,FORM 4
0001018724-18-000031,2018-02-20,4,,,,33754,0,0,xslF345X03/wf-form4_151916869073623.xml,FORM 4
0001018724-18-000030,2018-02-20,4,,,,26136,0,0,xslF345X03/wf-form4_151916841094497.xml,FORM 4
0001018724-18-000029,2018-02-20,4,,,,31986,0,0,xslF345X03/wf-form4_151916823762763.xml,FORM 4
0001018724-18-000028,2018-02-20,4,,,,9166,0,0,xslF345X03/wf-form4_151916811597082.xml,FORM 4
0001018724-18-000027,2018-02-20,4,,,,11527,0,0,xslF345X03/wf-form4_151916800953234.xml,FORM 4
0001018724-18-000026,2018-02-20,4,,,,17994,0,0,xslF345X03/wf-form4_151916783356669.xml,FORM 4
0001018724-18-000025,2018-02-20,4,,,,11617,0,0,xslF345X03/wf-form4_151916771212055.xml,FORM 4
0001018724-18-000024,2018-02-20,4,,,,6236,0,0,xslF345X03/wf-form4_151916757524115.xml,FORM 4
