accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001209191-15-076492,2015-10-22,4,,,,5171,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-076174,2015-10-19,4,,,,9063,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-076173,2015-10-19,4,,,,11228,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-076172,2015-10-19,4,,,,16589,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074803,2015-10-07,4,,,,8040,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074802,2015-10-07,4,,,,8036,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074801,2015-10-07,4,,,,8064,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074800,2015-10-07,4,,,,8031,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074797,2015-10-07,4,,,,12304,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074796,2015-10-07,4,,,,7392,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074795,2015-10-07,4,,,,8028,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074794,2015-10-07,4,,,,8023,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074792,2015-10-07,4,,,,9735,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074155,2015-10-05,4,,,,17528,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074153,2015-10-05,4,,,,13312,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074152,2015-10-05,4,,,,16641,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074151,2015-10-05,4,,,,12952,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074148,2015-10-05,4,,,,12921,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074146,2015-10-05,4,,,,12951,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-074143,2015-10-05,4,,,,16312,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-073531,2015-10-02,4,,,,5612,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-071245,2015-09-17,4,,,,8997,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-070022,2015-09-09,4,,,,15653,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-067882,2015-08-25,4,,,,11639,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-067879,2015-08-25,4,,,,12682,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-15-066683,2015-08-18,4,,,,9495,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-15-001800,2015-07-28,4,,,,11585,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-15-001799,2015-07-28,4,,,,7208,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001181431-15-008793,2015-07-21,4,,,,20067,0,0,xslF345X03/rrd426012.xml,2015.07.18 AHRENDTS RSU VESTING
0001181431-15-008603,2015-06-26,4,,,,6892,0,0,xslF345X03/rrd425932.xml,2015.06.26 RICCIO FORM 4 - 10B5-1 SALE
0001181431-15-007696,2015-06-01,4,,,,8941,0,0,xslF345X03/rrd425345.xml,2015.05.28 LEVINSON FORM 4 - OPTION EXERCISE/SALE
0001181431-15-007653,2015-05-29,4,,,,8292,0,0,xslF345X03/rrd425310.xml,2015.05.27 RICCIO FORM 4 - 10B5-1 SALE
0001181431-15-007652,2015-05-29,4,,,,4993,0,0,xslF345X03/rrd425353.xml,2015.05.29 COOK FORM 4 - GIFT
0001181431-15-006536,2015-05-05,4,,,,22279,0,0,xslF345X03/rrd424652.xml,2015.05.01 AHRENDTS FORM 4 - RSU VESTING
0001181431-15-006426,2015-05-04,4,,,,10169,0,0,xslF345X03/rrd424602.xml,2015.04.30 RICCIO FORM 4 - 10B5-1 SALE
0001181431-15-006137,2015-04-27,4,,,,8529,0,0,xslF345X03/rrd424453.xml,2015.04.23 FEDERIGHI FORM 4 - RSU VESTING
0001181431-15-006136,2015-04-27,4,,,,8528,0,0,xslF345X03/rrd424455.xml,2015.04.23 RICCIO FORM 4 - RSU VESTING
0001181431-15-006034,2015-04-22,4,,,,8792,0,0,xslF345X03/rrd424430.xml,2015.04.20 MAESTRI FORM 4 - 10B5-1 SALE
0001181431-15-005969,2015-04-17,4,,,,8579,0,0,xslF345X03/rrd424332.xml,2015.04.15 RICCIO FORM 4 - RSU VESTING
0001181431-15-005967,2015-04-17,4,,,,10612,0,0,xslF345X03/rrd424333.xml,2015.04.15 MAESTRI FORM 4 - RSU VESTING
0001181431-15-005966,2015-04-17,4,,,,15620,0,0,xslF345X03/rrd424344.xml,2015.04.15 KONDO FORM 4 - RSU VESTING
0001181431-15-005693,2015-04-08,4,,,,14416,0,0,xslF345X03/rrd424180.xml,2015.04.06 AHRENDTS 10B5-1 SALE
0001181431-15-005581,2015-04-03,4,,,,8582,0,0,xslF345X03/rrd424012.xml,2015.04.01 FEDERIGHI FORM 4 - RSU VESTING
0001181431-15-005580,2015-04-03,4,,,,12762,0,0,xslF345X03/rrd424018.xml,2015.04.01 AHRENDTS FORM 4 - RSU VESTING
0001181431-15-004959,2015-03-20,4,,,,5040,0,0,xslF345X03/rrd423730.xml,2015.03.18 MAESTRI FORM 4 - 10B5-1 SALE
0001181431-15-004784,2015-03-17,4,,,,8586,0,0,xslF345X03/rrd423619.xml,2015.03.15 FEDERIGHI FORM 4 - RSU VESTING
0001181431-15-004550,2015-03-12,4,,,,5468,0,0,xslF345X03/rrd423480.xml,2015.03.10 GORE FORM 4 - RSU GRANT
0001181431-15-004549,2015-03-12,4,,,,5481,0,0,xslF345X03/rrd423481.xml,2015.03.10 IGER FORM 4 - RSU GRANT
0001181431-15-004548,2015-03-12,4,,,,5481,0,0,xslF345X03/rrd423482.xml,2015.03.10 JUNG FORM 4 - RSU GRANT
0001181431-15-004547,2015-03-12,4,,,,5499,0,0,xslF345X03/rrd423483.xml,2015.03.10 LEVINSON FORM 4 - RSU GRANT
0001181431-15-004546,2015-03-12,4,,,,5473,0,0,xslF345X03/rrd423484.xml,2015.03.10 SUGAR FORM 4 - RSU GRANT
0001181431-15-004545,2015-03-12,4,,,,5471,0,0,xslF345X03/rrd423485.xml,2015.03.10 WAGNER FORM 4 - RSU GRANT
0001181431-15-004514,2015-03-11,4,,,,5041,0,0,xslF345X03/rrd423486.xml,2015.03.09 MAESTRI FORM 4 - 10B5-1 SALE
0001181431-15-004300,2015-03-06,4,,,,10605,0,0,xslF345X03/rrd423308.xml,2015.03.04 MAESTRI - RSU VESTING
0001181431-15-002943,2015-02-20,4,,,,8536,0,0,xslF345X03/rrd422565.xml,2015.02.18 JUNG FORM 4
0001181431-15-002743,2015-02-18,4,,,,9016,0,0,xslF345X03/rrd422429.xml,2015.02.15 KONDO - RSU VESTING AND ESPP
0001181431-15-001907,2015-02-03,4,,,,7025,0,0,xslF345X03/rrd421940.xml,2015.02.01 DREXLER FORM 4 - RSU VESTING
0001181431-15-001906,2015-02-03,4,,,,7015,0,0,xslF345X03/rrd421942.xml,2015.02.03 GORE FORM 4 - RSU VESTING
0001181431-15-001903,2015-02-03,4,,,,7755,0,0,xslF345X03/rrd421943.xml,2015.2.03 IGER FORM 4 - RSU VESTING
0001181431-15-001902,2015-02-03,4,,,,7027,0,0,xslF345X03/rrd421944.xml,2015.02.01 JUNG FORM 4 - RSU VESTING
0001181431-15-001901,2015-02-03,4,,,,7691,0,0,xslF345X03/rrd421946.xml,2015.02.01 LEVINSON FORM 4 - RSU VESTING
0001181431-15-001900,2015-02-03,4,,,,7019,0,0,xslF345X03/rrd421947.xml,2015.02.01 SUGAR FORM 4 - RSU VESTING
0001181431-15-001898,2015-02-03,4,,,,6806,0,0,xslF345X03/rrd421948.xml,2015.02.01 WAGNER FORM 4 - RSU VESTING
0001181431-15-001513,2015-01-27,4,,,,6886,0,0,xslF345X03/rrd421705.xml,2015.01.23 RICCIO FORM 4 - 10B5.1 PLAN
0001181431-15-000052,2015-01-02,4,,,,6882,0,0,xslF345X03/rrd420908.xml,2014.12.30 RICCIO FORM 4 - 10B5-1
0001181431-14-039555,2014-12-23,4,,,,4989,0,0,xslF345X03/rrd420694.xml,2014.12.22 LEVINSON FORM 4 - GIFT TRANSFER
0001181431-14-037340,2014-11-25,4,,,,6659,0,0,xslF345X03/rrd419334.xml,2014.11.21 FEDERIGHI FORM 4 - SALE
0001181431-14-037066,2014-11-21,4,,,,6887,0,0,xslF345X03/rrd419259.xml,2014.11.20 RICCIO FORM 4 - 10B5.1 SALE
0001181431-14-035942,2014-11-07,4,,,,5016,0,0,xslF345X03/rrd418443.xml,2014.11.05 RICCIO FORM 4 - 10B5-1 SALE
0001181431-14-035179,2014-10-31,4,,,,6902,0,0,xslF345X03/rrd418098.xml,2014.10.30 CUE FORM 4 - SALES
0001181431-14-034755,2014-10-23,4,,,,6876,0,0,xslF345X03/rrd417838.xml,2014.10.21 MAESTRI - 10B5-1 SALE
0001181431-14-034625,2014-10-21,4,,,,7836,0,0,xslF345X03/rrd417741.xml,2014.10.17 WILLIAMS FORM 4 - RSU GRANT
0001181431-14-034624,2014-10-21,4,,,,7830,0,0,xslF345X03/rrd417740.xml,2014.10.17 SEWELL FORM 4 - RSU GRANT
0001181431-14-034623,2014-10-21,4,,,,7860,0,0,xslF345X03/rrd417739.xml,2014.10.17 SCHILLER FORM 4 - RSU GRANT
0001181431-14-034622,2014-10-21,4,,,,7825,0,0,xslF345X03/rrd417738.xml,2014.10.17 RICCIO FORM 4 - RSU GRANT
0001181431-14-034621,2014-10-21,4,,,,7819,0,0,xslF345X03/rrd417737.xml,2014.10.17 MAESTRI FORM 4 - RSU GRANT
0001181431-14-034620,2014-10-21,4,,,,7825,0,0,xslF345X03/rrd417735.xml,2014.10.17 FEDERIGHI FORM 4 - RSU GRANT
0001181431-14-034619,2014-10-21,4,,,,7836,0,0,xslF345X03/rrd417734.xml,2014.10.17 CUE FORM 4 - RSU GRANT
0001181431-14-034618,2014-10-21,4,,,,7828,0,0,xslF345X03/rrd417707.xml,2014.10.17 AHRENDTS FORM 4 - RSU GRANT
0001181431-14-034487,2014-10-17,4,,,,8571,0,0,xslF345X03/rrd417631.xml,2014.10.15 MAESTRI FORM 4 - RSU VESTING
0001181431-14-034486,2014-10-17,4,,,,10839,0,0,xslF345X03/rrd417627.xml,2014.10.15 RICCIO FORM 4 - RSU VESTING
0001181431-14-034485,2014-10-17,4,,,,8509,0,0,xslF345X03/rrd417626.xml,2014.10.15 FEDERIGHI FORM 4 - RSU VESTING
0001181431-14-032544,2014-09-23,4,,,,12900,0,0,xslF345X03/rrd416531.xml,2014.09.24 COOK FORM 4 - RSU VESTING AND 10B5-1 SALE
0001181431-14-032543,2014-09-23,4,,,,10841,0,0,xslF345X03/rrd416547.xml,2014.09.23 SEWELL FORM 4 - RSU VESTING AND 10B5-1 SALE
0001181431-14-032542,2014-09-23,4,,,,14155,0,0,xslF345X03/rrd416551.xml,2014.09.23 CUE FORM 4 - RSU VESTING
0001181431-14-032541,2014-09-23,4,,,,10848,0,0,xslF345X03/rrd416555.xml,2014.09.23 WILLIAMS FORM 4 - RSU VESTING AND 10B5-1 SALE
0001181431-14-032540,2014-09-23,4,,,,20210,0,0,xslF345X03/rrd416559.xml,2014.09.23 SCHILLER FORM 4 - RSU VESTING AND 10B5-1 SALE
0001181431-14-032241,2014-09-17,4,,,,12205,0,0,xslF345X03/rrd416175.xml,2014.09.15 FEDERIGHI FORM 4 - RSU VESTING
0001181431-14-031782,2014-09-11,4,,,,12514,0,0,xslF345X03/rrd415983.xml,2014.09.11 MAESTRI FORM 4 - 10B5-1 SALE
0001181431-14-031565,2014-09-08,4,,,,10756,0,0,xslF345X03/rrd415652.xml,14.09.03 MAESTRI FORM 4 - RSU VEST AND 10B5-1 SALE
0001181431-14-030218,2014-08-26,4,,,,9983,0,0,xslF345X03/rrd415064.xml,2014.08.24 COOK FORM 4 RSU VESTING
0001181431-14-029015,2014-08-12,4,,,,11016,0,0,xslF345X03/rrd414390.xml,14.08.08 LEVINSON FORM 4 - OPTION EXERCISE
0001181431-14-027428,2014-07-25,4,,,,8747,0,0,xslF345X03/rrd413478.xml,14.07.23 RICCIO FORM 4 - 10B5-1 SALE
0001181431-14-026992,2014-07-17,4,,,,5423,0,0,xslF345X03/rrd413224.xml,14.07.15 WAGNER FORM 4 RSU
0001181431-14-025088,2014-06-26,4,,,,7170,0,0,xslF345X03/rrd412295.xml,14.06.24 RICCIO FORM 4 - 10B5-1 SALE
0001181431-14-022494,2014-06-03,4,,,,8949,0,0,xslF345X03/rrd410759.xml,2014.06.01 LEVINSON FORM 4 - OPTION EXERCISE AND SALE
0001181431-14-022493,2014-06-03,4,,,,8644,0,0,xslF345X03/rrd410741.xml,2014.06.01 AHRENDTS FORM 4 - RSU VESTING
0001181431-14-021968,2014-05-30,4,,,,9911,0,0,xslF345X03/rrd410500.xml,2014.05.29 MAESTRI FORM 4 - RSU GRANT
0001181431-14-021967,2014-05-30,4,,,,11247,0,0,xslF345X03/rrd410403.xml,14.05.28 RICCIO FORM 4 - 10B5-1 SALE
0001181431-14-017960,2014-05-05,4,,,,14683,0,0,xslF345X03/rrd408240.xml,2014.05.05 AHRENDTS FORM 4 RSU
0001181431-14-017038,2014-04-28,4,,,,10181,0,0,xslF345X03/rrd407683.xml,14.04.24 MAESTRI FORM 4 - 10B5-1 SALE
0001181431-14-016878,2014-04-24,4,,,,8761,0,0,xslF345X03/rrd407684.xml,14.04.22 RICCIO FORM 4 - 10B5-1 SALE
0001181431-14-016473,2014-04-17,4,,,,8576,0,0,xslF345X03/rrd407494.xml,14.04.17 FEDERIGHI FORM 4 - RSU VESTING
0001181431-14-016472,2014-04-17,4,,,,8566,0,0,xslF345X03/rrd407498.xml,14.04.17 MAESTRI FORM 4 - RSU VESTING
0001181431-14-016471,2014-04-17,4,,,,13666,0,0,xslF345X03/rrd407500.xml,14.04.17 RICCIO FORM 4 - RSU VESTING
0001181431-14-014578,2014-03-31,4,,,,12510,0,0,xslF345X03/rrd406363.xml,14.03.27 RICCIO FORM 4 - 10B5-1 SALE
0001181431-14-013269,2014-03-18,4,,,,8581,0,0,xslF345X03/rrd405745.xml,14.03.15 FEDERIGHI FORM 4 - RSU VESTING
0001181431-14-012193,2014-03-11,4,,,,8784,0,0,xslF345X03/rrd405014.xml,14.03.07 MAESTRI FORM 4 - 10B5-1 SALE
0001181431-14-011331,2014-03-06,4,,,,8562,0,0,xslF345X03/rrd404606.xml,14.03.04 MAESTRI FORM 4 - RSU VESTING
0001181431-14-011161,2014-03-05,4,,,,10104,0,0,xslF345X03/rrd404166.xml,14.03.03 WILLIAMS FORM 4 - RSU GRANT
0001181431-14-011160,2014-03-05,4,,,,10098,0,0,xslF345X03/rrd404163.xml,14.03.03 SEWELL FORM 4 - RSU GRANT
0001181431-14-011159,2014-03-05,4,,,,10128,0,0,xslF345X03/rrd404157.xml,14.03.03 SCHILLER FORM 4 - RSU GRANT
0001181431-14-011158,2014-03-05,4,,,,10093,0,0,xslF345X03/rrd404150.xml,14.03.03 RICCIO FORM 4 - RSU AWARD
0001181431-14-011157,2014-03-05,4,,,,10093,0,0,xslF345X03/rrd404168.xml,14.03.03 FEDERIGHI FORM 4 - RSU GRANT
0001181431-14-011156,2014-03-05,4,,,,10104,0,0,xslF345X03/rrd403757.xml,14.03.03 CUE FORM 4 - RSU GRANT
0001181431-14-010723,2014-03-04,4,,,,5468,0,0,xslF345X03/rrd403925.xml,14.02.28 SUGAR FORM 4 - RSU GRANT
0001181431-14-010722,2014-03-04,4,,,,5494,0,0,xslF345X03/rrd403923.xml,14.02.28 LEVINSON FORM 4 - RSU GRANT
0001181431-14-010721,2014-03-04,4,,,,5476,0,0,xslF345X03/rrd403922.xml,14.02.28 JUNG FORM 4 - RSU GRANT
0001181431-14-010719,2014-03-04,4,,,,5476,0,0,xslF345X03/rrd403921.xml,14.02.28 IGER FORM 4 - RSU GRANT
0001181431-14-010717,2014-03-04,4,,,,5463,0,0,xslF345X03/rrd403920.xml,14.02.28 GORE FORM 4 - RSU GRANT
0001181431-14-010713,2014-03-04,4,,,,5474,0,0,xslF345X03/rrd403919.xml,14.02.28 DREXLER FORM 4 - RSU GRANT
0001181431-14-010711,2014-03-04,4,,,,5485,0,0,xslF345X03/rrd403918.xml,14.02.28 CAMPBELL FORM 4 - RSU GRANT
